date,FF_Direct_Main,Self_Built_Main
2008-12-31,-0.00745,-0.03311293311897952
2009-01-31,-0.0058,0.02950535284186918
2009-02-28,0.00195,-0.06324977172352886
2009-03-31,-0.0229,0.14550557809392378
2009-04-30,0.0092,-0.052092982198707866
2009-05-31,-0.014000000000000002,-0.16875119998184596
2009-06-30,-0.0089,0.06936511901527515
2009-07-31,0.014100000000000001,-0.09487872869023674
2009-08-31,0.0547,
2009-09-30,0.0262,
2009-10-31,-0.0336,
2009-11-30,0.026250000000000002,
2009-12-31,0.0132,
2010-01-31,-0.0151,
2010-02-28,0.032850000000000004,
2010-03-31,0.0425,
2010-04-30,0.02485,
2010-05-31,-0.05185,
2010-06-30,-0.051449999999999996,
2010-07-31,0.03215,
2010-08-31,-0.03244999999999999,
2010-09-30,0.0327,
2010-10-31,0.0071,
2010-11-30,-0.0015000000000000005,
2010-12-31,0.051949999999999996,
2011-01-31,0.012999999999999998,
2011-02-28,0.02335,
2011-03-31,-0.00685,
2011-04-30,0.0023,
2011-05-31,-0.015600000000000001,
2011-06-30,-0.0097,
2011-07-31,-0.016300000000000002,
2011-08-31,-0.0419,
2011-09-30,-0.0455,
2011-10-31,-0.0149,-0.006746522649685227
2011-11-30,0.0169,0.06321922231152982
2011-12-31,0.017650000000000002,0.027087448463690912
2012-01-31,-0.0177,-0.058402263322355666
2012-02-29,-0.0022,0.20931537436310005
2012-03-31,0.0004499999999999999,-0.03673461694728523
2012-04-30,0.0098,0.0608420341856173
2012-05-31,0.021949999999999997,0.012435506811091762
2012-06-30,-0.0030499999999999998,0.036954494913854
2012-07-31,0.0052499999999999995,-0.04254128295982253
2012-08-31,-0.0118,-0.09550750668398825
2012-09-30,0.0013,-0.10034561761964543
2012-10-31,0.005600000000000001,0.01256313351739716
2012-11-30,0.00595,0.02375571352746428
2012-12-31,0.02335,
2013-01-31,0.0329,
2013-02-28,0.0075,
2013-03-31,0.01905,
2013-04-30,0.01,
2013-05-31,0.0274,
2013-06-30,-0.00625,
2013-07-31,0.03115,0.0018699516614194833
2013-08-31,-0.027200000000000002,-0.031393528851730176
2013-09-30,0.01295,0.039705902886488044
2013-10-31,0.02695,0.03106541854160081
2013-11-30,0.016550000000000002,-0.012814413613577652
2013-12-31,0.013999999999999999,0.003988844221022693
2014-01-31,-0.02645,-0.017722266576271822
2014-02-28,0.021649999999999996,0.03038887185710874
2014-03-31,0.02655,0.02320137141083172
2014-04-30,0.005149999999999999,0.018368168538902746
2014-05-31,0.0097,0.043033091215258126
2014-06-30,0.0095,-0.012088616338369298
2014-07-31,-0.010549999999999999,-0.0149492783155703
2014-08-31,0.01835,-0.0029179810980772547
2014-09-30,-0.01715,-0.023299232267105462
2014-10-31,0.004399999999999999,-0.021589482142130433
2014-11-30,-0.00285,-0.011483670205698389
2014-12-31,0.01035,-0.01668632829582866
2015-01-31,-0.0327,-0.016321789847351664
2015-02-28,-0.014250000000000002,-0.03649611720802083
2015-03-31,-0.00735,-0.008692718700432207
2015-04-30,0.012,0.03427405238887639
2015-05-31,0.0013499999999999996,-0.008554062372442599
2015-06-30,-0.0118,-0.015605561462829452
2015-07-31,-0.012949999999999998,-0.06156846374714964
2015-08-31,-0.016349999999999996,0.01284420904939278
2015-09-30,0.0060500000000000016,-0.019845393758565477
2015-10-31,0.0078,-0.05692367027745878
2015-11-30,-0.01855,0.020085014980325732
2015-12-31,0.0023,0.024573649110600476
2016-01-31,0.02915,-0.04046173837038436
2016-02-29,0.02625,0.052677667544481326
2016-03-31,0.0034500000000000004,-0.009069361374824877
2016-04-30,-0.0054,-0.025287035921104664
2016-05-31,-0.0182,0.026184947099476184
2016-06-30,0.01675,-0.008997596443881694
2016-07-31,0.0007500000000000007,0.011572476350977981
2016-08-31,-0.01105,-1.6357195414727632e-05
2016-09-30,-0.01075,-0.00908658914976549
2016-10-31,0.0062,-0.022493614731598967
2016-11-30,0.06574999999999999,0.07795832917610152
2016-12-31,0.026550000000000004,0.032030691566887495
2017-01-31,-0.003899999999999999,-0.023663672398336777
2017-02-28,0.010449999999999997,-0.008650282211497707
2017-03-31,-0.01565,-0.013616334194213523
2017-04-30,-0.004599999999999998,-0.02405288210870963
2017-05-31,-0.013449999999999998,-0.039073107496818756
2017-06-30,0.0117,-0.025701890131753353
2017-07-31,0.008599999999999998,-0.0011660793417667698
2017-08-31,-0.0093,-0.030398457044250055
2017-09-30,0.028650000000000002,0.03607982830281192
2017-10-31,0.01235,-0.00641251417761249
2017-11-30,0.01555,0.014309426671692443
2017-12-31,0.006,0.013701147153616686
2018-01-31,-0.009000000000000001,-0.00845930693171289
2018-02-28,-0.023150000000000004,-0.015835372263886767
2018-03-31,-0.0122,0.01878015728636566
2018-04-30,-0.0059,-0.015955348927837634
2018-05-31,-0.017349999999999997,0.018559112960075418
2018-06-30,0.00515,0.0006564139240984139
2018-07-31,0.0092,-0.05639797968369102
2018-08-31,-0.014299999999999998,0.04379501405614665
2018-09-30,0.01005,-0.020855019869852998
2018-10-31,0.023150000000000004,0.002338825019487095
2018-11-30,-0.0010499999999999997,0.006914031718544855
2018-12-31,0.00105,-0.017832509884905735
2019-01-31,-0.0119,0.03815384881883446
2019-02-28,-0.0069,-0.01254076494029337
2019-03-31,-0.00010000000000000026,0.004071100307413292
2019-04-30,-0.00285,0.05211294221472429
2019-05-31,0.006400000000000001,-0.004532799952419772
2019-06-30,-0.0005,-0.0016150578373444954
2019-07-31,0.0012000000000000001,-0.0023084388611004925
2019-08-31,-0.0004499999999999999,-0.02404737619456892
2019-09-30,0.026,-0.040173144788854885
2019-10-31,-0.003,-0.015201819847139794
2019-11-30,-0.0139,0.04882966085046948
2019-12-31,0.0062,-0.020260189980580115
2020-01-31,-0.0169,-0.02370847468393285
2020-02-29,-0.019799999999999998,-0.0065715844862289305
2020-03-31,-0.0021000000000000003,0.046353911082996274
2020-04-30,0.0087,-0.02771823043121527
2020-05-31,-0.011000000000000003,-0.010715012823455279
2020-06-30,0.0034500000000000004,0.01999195520975263
2020-07-31,0.00675,0.0036090862890726556
2020-08-31,0.013799999999999996,-0.017446910141670546
2020-09-30,-0.01655,-0.010486006595732442
2020-10-31,-0.006699999999999999,0.0200018282625529
2020-11-30,-0.004849999999999999,0.043999034819275966
2020-12-31,-0.01015,0.03257790766472952
2021-01-31,0.006599999999999998,0.03550567981805036
2021-02-28,0.050050000000000004,0.04189574448413003
2021-03-31,0.05255,0.02857198298509272
2021-04-30,0.019749999999999997,0.01543727046584469
2021-05-31,0.03665,0.0949030066688607
2021-06-30,-0.02565,0.08975400568413365
2021-07-31,-0.0022499999999999994,-0.00014467921438984354
2021-08-31,0.013600000000000001,0.008640415697842357
2021-09-30,0.003599999999999999,0.03670018908337029
2021-10-31,0.0305,0.055458640626476506
2021-11-30,-0.009750000000000002,0.008578052344562027
2021-12-31,0.0325,0.05453944282294891
2022-01-31,0.033549999999999996,0.034427672869754775
2022-02-28,0.0039000000000000024,0.05325009785543209
2022-03-31,0.005900000000000001,0.02234419389091389
2022-04-30,-0.016150000000000005,0.009933897422966485
2022-05-31,0.04069999999999999,0.05355256229385782
2022-06-30,-0.0717,-0.07652453055289953
2022-07-31,-0.030399999999999996,-0.01929262677543646
2022-08-31,-0.017300000000000003,0.010489208590476428
2022-09-30,-0.010700000000000001,0.000967671408952514
2022-10-31,0.0485,-0.15056750090492102
2022-11-30,0.04725,0.04629750635717385
2022-12-31,0.023000000000000003,0.043710618964169556
2023-01-31,-0.03425,0.07976331812460521
2023-02-28,-0.0027,0.04334282443782689
2023-03-31,0.0008500000000000001,0.07804676879809874
2023-04-30,0.02635,0.06346759227543607
2023-05-31,-0.0443,0.0021154811917088595
2023-06-30,0.003899999999999999,-0.01406737990168884
2023-07-31,0.00035000000000000005,0.033750627494916134
2023-08-31,0.004700000000000001,-0.04238790580213658
2023-09-30,0.0055000000000000005,-0.01458609968391229
2023-10-31,0.0086,0.01688534832113712
2023-11-30,-0.024050000000000002,-0.05773737030831497
2023-12-31,-0.008400000000000001,0.024654223444168052
2024-01-31,-0.0015,0.03855584317548402
2024-02-29,-0.021150000000000002,-0.008079157874673004
2024-03-31,0.01235,0.03199278464804266
2024-04-30,0.004149999999999999,-0.023177417968051613
2024-05-31,0.001599999999999999,-0.030087932363514806
2024-06-30,-0.006200000000000001,-0.004896236870509302
2024-07-31,0.0027,0.012230387921494848
2024-08-31,0.007899999999999999,0.0050031112238160536
2024-09-30,-0.0004499999999999999,-0.010081615010052208
