date,lambda,w_prof,w_inv,w_lowvol,forecast_prof,forecast_inv,forecast_lowvol
2014-10-31,0.1,0.008847968634175783,0.530498047710108,0.46065398365571614,-0.032325930362306014,0.015167093617147982,0.002971269926953443
2014-11-30,0.1,0.23408509290927587,0.4879816026970996,0.27793330439362457,-0.0047630861075649705,0.029005819849996516,-0.0025073940580582696
2014-12-31,0.1,0.40807604051309476,0.29826157444272733,0.29366238504417785,0.01891837079359667,0.0061163167239752965,0.0013100846755378665
2015-01-31,0.1,0.3432911550533273,0.3591593357472391,0.29754950919943374,0.007444232497944826,0.010919051012495986,-0.0009285202668911936
2015-02-28,0.1,0.25468626088613583,0.4413064427828797,0.30400729633098456,0.000909619016531419,0.028447946021226952,0.0038994203131811856
2015-03-31,0.1,-0.05276731726603381,0.5972427370531581,0.34998994568080805,-0.03924608051372959,0.037974849769964694,0.0024298143900425145
2015-04-30,0.1,0.12513942164483285,0.5337203958467003,0.34114018250846695,-0.015135576427967555,0.04735034438962677,0.011366204669112687
2015-05-31,0.1,0.2557190533673063,0.4369251252152136,0.3073558214174801,0.00696610244526851,0.038273643045561655,0.010854801328484378
2015-06-30,0.1,0.2533864174315114,0.43838770583352304,0.30822587673496554,0.007956953530723808,0.040953441711351,0.012501857027458874
2015-07-31,0.1,0.24657492715420815,0.3746203804470344,0.3788046923987574,-0.0004952949788249762,0.018096955039285052,0.012559187443770785
2015-08-31,0.1,0.4246733152314476,0.3239397206945666,0.2513869640739859,0.03580854105451296,0.021339452932265916,0.004639050159833142
2015-09-30,0.1,0.08162366558068136,0.3916806697020581,0.5266956647172605,-0.025237719702478126,0.005037706433920378,0.012054165736702224
2015-10-31,0.1,0.306085193821649,0.3655758666312093,0.32833893954714166,-0.0006122925441074054,0.007086178002772309,-0.0011320801915173356
2015-11-30,0.1,0.4222727255219079,0.2709018811130463,0.3068253933650458,0.021838043404295085,0.0030553755265310054,0.003807802171307814
2015-12-31,0.1,0.5172829523829222,0.32509057081777687,0.15762647679930097,0.0606069516508046,0.028042002023714672,-0.006267958362571872
2016-01-31,0.1,0.5532301407910591,0.22534255398438563,0.2214273052245551,0.046463296069033405,2.419024340404724e-05,-0.0032015111258204554
2016-02-29,100.0,0.3336526958632174,0.3332565042680211,0.33309079986876156,0.040440268150323734,0.001955802330529669,-0.018760664507843045
2016-03-31,100.0,0.3335626971984555,0.3332886784719943,0.3331486243295502,0.028213464913942762,0.001951013811550193,-0.01618715060736252
2016-04-30,100.0,0.3335999454587574,0.3333057681543966,0.33309428638684613,0.04077542150824242,0.012481504328992848,-0.012781630116630676
2016-05-31,100.0,0.33339849959050816,0.3335600473801468,0.3330414530293451,0.017375677762760618,0.034633750076715444,-0.02129565187023728
2016-06-30,100.0,0.3333390739756785,0.3336895792480882,0.3329713467762333,0.014065488199244452,0.050226570326795714,-0.025661680625384424
2016-07-31,100.0,0.33322763164321545,0.333578688607973,0.3331936797488115,-0.017113679174214802,0.019073051014508,-0.023431371935839718
2016-08-31,100.0,0.33331277438388773,0.3334962769642287,0.3331909486518836,-0.017728263547738002,0.0017008751950483396,-0.03280021924984426
2016-09-30,100.0,0.33319975354033615,0.33349854117625666,0.33330170528340725,-0.03493182418403927,-0.003994673849963784,-0.027623306249522986
2016-10-31,0.1,-0.2835647348278042,0.47264030029813053,0.24379496487406527,-0.05328059895636103,0.0016027350495440486,-0.01802082180309185
2016-11-30,0.1,-0.23070547684862266,0.4889946384541937,0.2802998846971837,-0.052105060667002406,0.00848159569031965,-0.012776914263979349
2016-12-31,0.1,-0.423760309980607,0.4208253774761222,0.15541431254327082,-0.07035674385545589,0.005338479500567539,-0.021616848095567118
2017-01-31,0.1,0.12613285281701625,0.7423933914444253,0.13147375573855852,-0.02369636077778261,0.027530144183806053,-0.024225194760065825
2017-02-28,0.1,0.1428956719473022,0.5546315696482988,0.302472758404399,-0.019388835466812533,0.02299575139150064,-0.006333956253615266
2017-03-31,0.1,0.3750380228107581,0.4739191811643789,0.151042796024863,0.0067933804125352645,0.019648349043191463,-0.018243281347815735
2017-04-30,0.1,0.3607752156536695,0.4562997191105527,0.18292506523577778,-0.002595148465969182,0.007190191010737222,-0.018801998075883376
2017-05-31,0.1,0.3682130419791342,0.4062906249719067,0.22549633304895914,0.002134745224940608,0.007261035870910287,-0.013074163262466607
2017-06-30,0.1,0.41929310756990046,0.3867202162690525,0.19398667616104695,0.011024674383034873,0.00909419074799641,-0.014066594666845563
2017-07-31,0.1,0.20269817787227543,0.48192714363418276,0.3153746784935419,-0.017772497292673287,0.004986970590084348,-0.01106718942496376
2017-08-31,0.1,0.29374120271050624,0.47426414738233164,0.23199464990716212,-0.004878514302944566,0.014508283499849704,-0.01248789103713066
2017-09-30,0.1,0.1301722559226044,0.5788673935052803,0.2909603505721153,-0.022565369615602217,0.016729005307105683,-0.0112095257794027
2017-10-31,0.1,0.12461898435918878,0.5644793301037621,0.3109016855370492,-0.022953226618368953,0.015688418000847897,-0.009559602484343573
2017-11-30,0.1,0.3638104500202289,0.3401089042836305,0.2960806456961406,0.007441615623546567,0.005876663452269884,-0.002402974630145053
2017-12-31,0.1,0.3665935344583147,0.41245222269940857,0.2209542428422767,0.03221117938234686,0.043170562276157565,0.0035914174128432418
2018-01-31,0.1,0.34228460655981974,0.42750036896326493,0.23021502447691547,0.025753565453961715,0.0432509553278371,0.003737348392942215
2018-02-28,0.1,0.24599486373812907,0.49224236062420385,0.261762775637667,0.004004097227085791,0.04438566985001889,0.003463518765730103
2018-03-31,0.1,-0.030945922149618114,0.6699455616339288,0.299108516216453,-0.03698584284044716,0.046565626065714995,-0.002283167381901702
2018-04-30,0.1,0.000947944683187607,0.571442435822185,0.4276096194946274,-0.033120035734758815,0.02653216095829726,0.006232581701208018
2018-05-31,0.1,-0.2843718404652658,0.28982664944215636,0.42580151009257783,-0.06355647930618805,-0.000893326635047707,0.008648442962065857
2018-06-30,0.1,0.12436628774381743,0.4162400645022313,0.45939364775395136,-0.02051581403064636,0.010208396865313829,0.00973897915938362
2018-07-31,0.1,0.10031149872430124,0.3310099474234643,0.5686785538522345,-0.025537688039252347,-0.007991123930742338,0.0060162344392975
2018-08-31,0.1,0.2606692999279443,0.40642107236277325,0.3329096277092825,0.002749143610711916,0.024642888136268908,0.009425779418157027
2018-09-30,0.1,0.3180560174578706,0.44294417190202345,0.238999810640106,0.02555774238983408,0.051759799462053155,0.007957904307454258
2018-10-31,0.1,0.29665793667795937,0.44829892116004705,0.25504314216199364,0.01766212364270661,0.04659456466041808,0.007526693216108103
2018-11-30,100.0,0.3332021229269006,0.33344086214214197,0.3333570149309573,-0.02012526930521482,0.004650664386003232,-0.007146047771500078
2018-12-31,100.0,0.33331601173067293,0.3334223461482799,0.3332616421210472,0.0020278472504811768,0.01357439538009703,-0.005893245609040662
2019-01-31,100.0,0.3332154122603412,0.33333633277151736,0.3334482549681414,-0.028791420379000905,-0.015802698089295457,-0.007990610318553922
2019-02-28,100.0,0.33333446106806464,0.33325404401505,0.3334114949168853,-0.026281366457897262,-0.0334135327344237,-0.021031367343019237
2019-03-31,100.0,0.3332746187813732,0.3333352983409321,0.33339008287769467,-0.033778609873789264,-0.026817525932625343,-0.024677085050587716
2019-04-30,100.0,0.3334641573803744,0.33346015664126877,0.3330756859783569,0.015154857237515099,0.01564771293968824,-0.026117632731020583
2019-05-31,100.0,0.33351070985035386,0.33332840418693443,0.33316088596271176,0.016341714212543365,-0.0010182743907102658,-0.021068835714614743
2019-06-30,100.0,0.33348938833905656,0.3333806404952054,0.3331299711657381,0.008305675855164982,-0.001697344981604545,-0.030038585549951882
2019-07-31,100.0,0.33344488569817543,0.33324519389278257,0.33330992040904206,-0.00626743829790672,-0.025362767018455634,-0.0221559317840542
2019-08-31,100.0,0.33332698863263993,0.3334504601256228,0.3332225512417374,-0.004227808337539107,0.008978417516749538,-0.017058614671832416
2019-09-30,100.0,0.33341137665930626,0.33367815298856096,0.3329104703521328,0.02129316548737508,0.04884176747496604,-0.03118849693872328
2019-10-31,100.0,0.333179155721266,0.3335481812738195,0.3332726630049145,-0.028410425318774975,0.009325769920093374,-0.021431772478714688
2019-11-30,100.0,0.33315115331838396,0.3334963992448054,0.3333524474368106,-0.026569951889351753,0.0087897319516461,-0.008802311412012985
2019-12-31,100.0,0.33321660863330743,0.33348900443430995,0.33329438693238267,-0.012184440588912111,0.015893443159057653,-0.006760748051334969
2020-01-31,100.0,0.3331743223885779,0.3334155066121,0.33341017099932213,-0.027199349308198523,-0.002253766768382577,-0.005964923283866313
2020-02-29,100.0,0.3333915062693424,0.3334411017854269,0.33316739194523076,0.012801473431838933,0.01859195810853683,-0.011944609794075762
2020-03-31,100.0,0.33313026003892776,0.3335045161432171,0.3333652238178551,-0.037287774563165066,0.0009448188988819949,-0.016122568936241623
2020-04-30,100.0,0.3326872392157639,0.33312827011470186,0.33418449066953426,-0.15896770662022458,-0.11420897487542687,-0.01195770256573857
2020-05-31,100.0,0.33346919882877607,0.3329020181453013,0.3336287830259227,-0.06411303060613464,-0.11989847867396568,-0.050373391843455205
2020-06-30,0.1,0.33725899803857545,0.465587860277373,-0.19715314168405149,-0.006230817277176535,0.006197674607844903,-0.048524869200371815
2020-07-31,0.1,0.22024573821716065,0.5235024508683983,-0.25625181091444105,-0.008894434161125668,0.029048861351064534,-0.061178224284791936
2020-08-31,100.0,0.3336254645432954,0.333280486186985,0.3330940492697195,0.013710161164410577,-0.019969182750882164,-0.04154678118456197
2020-09-30,100.0,0.33363899149860865,0.3332659118585469,0.33309509664284437,0.022220224055538883,-0.014263655397262327,-0.034277834354622325
2020-10-31,100.0,0.333487006433671,0.333332053165371,0.33318094040095797,0.005494404151353156,-0.00918824202974956,-0.027218179551844725
2020-11-30,100.0,0.3333254371300943,0.3333649729221027,0.333309589947803,-0.024036230260235335,-0.01928245660866198,-0.027728144823085048
2020-12-31,100.0,0.33321310815368527,0.33367678226021086,0.3331101095861039,-0.017905586637512867,0.02923397610086149,-0.03029544579599834
2021-01-31,0.1,0.28286899064929655,0.6831746097679788,0.033956399582724735,-0.007482561659716329,0.03273184911482334,-0.030642593218699873
2021-02-28,0.1,-0.054637311432145244,0.8785848836870626,-0.06677780488079227,-0.04018643273615466,0.06532578210290654,-0.041131080202541456
2021-03-31,0.1,-0.3270503873017518,0.5974242310655217,-0.07552538163272667,-0.08182359278184895,0.0576224823086201,-0.04512540173179269
2021-04-30,0.1,-0.13278639363695935,0.6660129907541429,0.20120061560889776,-0.04431428556128937,0.022071894700038105,-0.01882504868517507
2021-05-31,0.1,0.3918888875086648,0.3829588791652772,0.22515223332605788,0.012592683512483487,0.012775325255177713,-0.008266567066819757
2021-06-30,0.1,0.4420837883146077,0.4427926338405006,0.1151235778448916,0.011891522868054704,0.013600860285908352,-0.02206980526787369
2021-07-31,0.1,0.25227456974832235,0.5524446332451589,0.19528079700651874,-0.011289037909949133,0.01725951960268398,-0.017240032684628127
2021-08-31,0.1,0.37294599916166715,0.4125447143733622,0.21450928646497064,-0.0126407807646269,-0.009724357852091223,-0.02203014259280235
2021-09-30,0.1,0.6082649203960321,0.38852678899733734,0.003208290606630552,-0.02259361609987071,-0.026263105572126397,-0.03322426228935055
2021-10-31,0.1,-0.2581998408933333,0.687621542354243,0.05417861675242361,-0.03911998261214489,-0.01769348926804966,-0.03245495523097035
2021-11-30,0.1,0.2836168239284397,0.6277227231039078,0.08866045296765256,-0.0068920706154354874,0.028636435956862234,-0.02567336131042423
2021-12-31,0.1,0.3178494475197644,0.559417148630321,0.12273340384991462,-0.004849419606200481,0.01927514945180711,-0.022974460529885405
2022-01-31,0.1,0.5053190125131067,0.4430787961479485,-0.0516021913389446,0.02465196148272491,0.019584038340611176,-0.03886397879612624
2022-02-28,0.1,0.3507899347359257,0.4884001080172682,0.1608099572468061,-0.00950985740223733,0.0011727778421718182,-0.022956989404497835
2022-03-31,0.1,-0.017385947252603718,0.8379929213062093,0.14462113144118705,-0.03518087995808715,0.028426540861300496,-0.024294427906429796
2022-04-30,0.1,-0.5320247474138208,0.3567685168775596,0.11120673570861975,-0.06299176184356003,-0.012492629661371386,-0.02808582847497334
2022-05-31,0.1,-0.3948747378954662,0.2716651062448027,0.33346015585973116,-0.05633651503717945,-0.016785413551144233,-0.015360981015002917
2022-06-30,0.1,0.31574918237160393,0.38548628763987597,0.2987645299885202,-0.017614813254163274,-0.01368721551085618,-0.019221488911338055
2022-07-31,0.1,0.29662983981039426,0.3033531842662692,0.4000169759233365,-0.010214332095149943,-0.009487643284999896,-0.003895933873886835
2022-08-31,100.0,0.3335283276204969,0.33332997779943924,0.3331416945800638,0.014364089837857134,-0.004920177025431453,-0.026169001102434634
2022-09-30,100.0,0.3333481525654947,0.3334126975301455,0.33323914990435977,-0.03223490959947192,-0.02524155250170826,-0.044991525110887165
2022-10-31,100.0,0.33320517384144055,0.3334203234646038,0.3333745026939557,-0.054027497426324095,-0.03198976629040568,-0.03896624000205815
2022-11-30,100.0,0.33323562982748195,0.3335816731311554,0.3331826970413626,-0.012859301646016105,0.0222075325238383,-0.020100828984823564
2022-12-31,100.0,0.3335022996798316,0.3334649161480846,0.3330327841720839,0.03744220169555312,0.034158988637916936,-0.011485736450266602
2023-01-31,100.0,0.33338775030364853,0.3334317799120496,0.33318046978430194,0.011408307469522774,0.016267742487704583,-0.011264807212712894
2023-02-28,100.0,0.33377539214740176,0.3331733901617677,0.3330512176908305,0.03896529354263641,-0.020773774403802125,-0.03538635150370424
2023-03-31,100.0,0.3334243786795129,0.33318298188716056,0.3333926394333266,-0.03220894532187903,-0.05588168016278352,-0.03732999287924546
2023-04-30,100.0,0.3338424776847265,0.33290234751416287,0.3332551748011106,0.028090567934659687,-0.06549048563109268,-0.03258500291371489
2023-05-31,3.0,0.35007968552151736,0.32249917760782687,0.3274211368706558,0.05156631204699448,-0.03098192140206465,-0.018421991292036
2023-06-30,0.1,0.770974355142464,-0.08529131224274078,0.14373433261479515,0.036784946563216465,-0.04224604120610129,-0.020154087345552348
2023-07-31,0.1,0.5544672422040904,0.15848216274996607,0.2870505950459436,0.012587537503792979,-0.020596244176154476,-0.01053479560975343
2023-08-31,0.1,0.4709009421325039,0.2990454832604676,0.2300535746070285,0.013527708468261039,-0.003355077529665195,-0.011433282256662972
2023-09-30,0.1,0.38341241625200695,0.3735389596299756,0.2430486241180174,0.017929891035984087,0.01746132990103277,-0.0024249864046443333
2023-10-31,0.1,0.1571537746616335,0.30145482472631896,0.5413914006120476,-0.022392523996306445,-0.012526529854652614,0.0016937309016033675
2023-11-30,0.1,0.17225088706715272,0.29750248070428376,0.5302466322285636,-0.01713268059257817,-0.00558368922996509,0.013105440130600722
2023-12-31,0.1,0.3857693505082588,0.3244229705764374,0.28980767891530396,0.017270105375022056,0.009600319138467117,0.0028460070920519357
2024-01-31,0.1,0.39720851779353367,0.4908220187998512,0.11196946340661514,0.03208095536823605,0.04993386938212434,-0.015775680707511466
2024-02-29,0.1,0.3464753061726377,0.509712269568495,0.14381242425886737,0.009240191372390044,0.031281575539027606,-0.016548288601680238
2024-03-31,0.1,0.5620752401943427,0.4022190293276764,0.035705730477980875,-0.0022117989950758594,-0.010604191279295745,-0.031317478465898343
2024-04-30,0.1,0.554877881714451,0.3435865034522378,0.10153561483331132,0.02404670691258635,0.002674460147594815,-0.023033246398744003
2024-05-31,0.1,0.17258587686415527,0.586916717170608,0.2404974059652368,-0.02428654832121156,-0.0010310002883272829,-0.021273015765945577
2024-06-30,0.1,0.35188832254834035,0.4433640950930296,0.20474758235863008,0.019913106676762694,0.03543698854878019,-0.003767913948342036
2024-07-31,0.1,0.3869971001907645,0.3727407109698771,0.2402621888393584,0.011377289022654467,0.01041197781670026,-0.006809036191060885
2024-08-31,0.1,0.3449054088383994,0.44461372386792003,0.21048086729368048,0.010270707619454013,0.02431989701347769,-0.00793536611161205
2024-09-30,0.1,0.3782185381903494,0.4633743402174746,0.158407121592176,0.00281470739515571,0.01218195268210464,-0.01886070733077687
