date,ret,lambda,forecast_prof,forecast_inv,forecast_lowvol,w_prof,w_inv,w_lowvol,R_prof,R_inv,R_lowvol,RF
2014-02-28,-0.020877275332920924,0.3,-0.022374484069580366,0.06380877322281674,0.0041888102146633785,0.22367779427616566,0.4647733144211942,0.31154889130264013,-0.029887040574122378,-0.01710794538846174,-0.02003182072846596,0.0
2014-03-31,0.09378076374797382,0.1,-0.0259201019425036,0.06611021138258527,0.003410799429793984,0.0524193376897896,0.6590834008901587,0.2884972614200518,0.044340369956027664,0.11213960094164147,0.060822488478764834,0.0
2014-04-30,0.06463383345174278,0.1,-0.02259805243167915,0.042481827013123516,0.0065161244933235225,0.08336221041607084,0.567632267806414,0.34900552177751515,-0.030817384144710188,0.10699043627935155,0.018543015312424155,0.0
2014-05-31,-0.022508640929186106,0.1,0.013566498384707824,0.05348285643556176,-0.002137507059488026,0.2864981458200695,0.503841993896085,0.2096598602838456,0.011075982936474181,-0.04772413817185279,-0.007805330824539365,0.0
2014-06-30,-0.05393002546903714,0.1,0.017288097013900126,0.05831975218823548,-2.6392801728319232e-05,0.29036933842176826,0.4996683413154175,0.20996232026281433,0.032622766580603854,-0.10359546574219873,-0.055435194604265665,0.0
2014-07-31,0.01838798502523973,0.1,-0.03072682746243354,0.04470198428059282,-0.004147738972421756,0.024528633691039876,0.6765673790009525,0.29890398730800755,-0.0120751490193029,0.028761975458519985,-0.0025936168518314352,0.0
2014-08-31,-0.026285796527219338,0.1,-0.053997174293638116,0.02548200820527024,-0.0015014147975434267,-0.1849482047233863,0.4967323186541391,0.3183194766224746,-0.030106202664948636,-0.05921324673490286,-0.00766761538241284,0.0
2014-09-30,0.030116379438029774,0.1,-0.03072446979800854,0.0359992169982676,-0.0068721129696372,0.02717523137660591,0.6710506826355652,0.3017740859878289,0.04482440881389416,0.029450761232110004,0.030272023849710575,0.0
2014-10-31,-0.018899954183414825,0.1,-0.032325930362306014,0.015167093617147982,0.002971269926953443,0.008847968634175783,0.530498047710108,0.46065398365571614,0.03418710725843196,-0.0233261686047597,-0.01482230475152448,0.0
2014-11-30,0.019390480063838172,0.1,-0.0047630861075649705,0.029005819849996516,-0.0025073940580582696,0.23408509290927587,0.4879816026970996,0.27793330439362457,0.04131901806505237,-0.004550382120798998,0.04295568919816694,0.0
