gross_sharpe,net_sharpe_25bps,net_sharpe_50bps,mean_ann_return,vol_ann,ff5_alpha_ann,ff5_alpha_t,max_drawdown,turnover,lambda_extreme_share,lambda_low_share,lambda_high_share,weight_instability,avg_abs_delta_weight,max_abs_weight,clip_rate,live_months
-0.2981484805371266,-0.2997133055664817,-0.3012784179515872,-0.029944490151158208,0.10043482394145357,-0.024974809354703188,-0.2621273096989599,-0.07977366450792378,0.00513276408485898,1.0,1.0,0.0,0.00513276408485898,0.0018331300303067789,0.3688607541230108,0.0,15
