date,FF_Direct_Main,Self_Built_Main
2000-07-31,0.0048,
2000-08-31,0.005,
2000-09-30,0.0051,
2000-10-31,0.005600000000000001,
2000-11-30,0.0051,
2000-12-31,0.005,
2001-01-31,0.0054,0.0054
2001-02-28,0.0038,0.0038
2001-03-31,0.0042,0.0042
2001-04-30,0.0039000000000000003,0.0039000000000000003
2001-05-31,0.0032,0.0032
2001-06-30,-0.0004999999999999987,4.4079063262272844e-05
2001-07-31,0.05095,0.0005301262655999506
2001-08-31,0.0031,0.0031
2001-09-30,0.0028000000000000004,0.0028000000000000004
2001-10-31,-0.036699999999999997,-0.00041264450844867573
2001-11-30,0.0017000000000000001,0.0017000000000000001
2001-12-31,-0.00010000000000000026,0.039979
2002-01-31,0.0014000000000000002,0.0014000000000000002
2002-02-28,0.0013,0.0013
2002-03-31,0.0013,0.0013
2002-04-30,0.0015,0.0015
2002-05-31,0.0014000000000000002,0.0014000000000000002
2002-06-30,0.0013,0.0013
2002-07-31,0.0015,0.0015
2002-08-31,0.0014000000000000002,0.0014000000000000002
2002-09-30,0.0014000000000000002,0.0014000000000000002
2002-10-31,0.0014000000000000002,0.0014000000000000002
2002-11-30,0.0012,0.0012
2002-12-31,0.0011,0.0011
2003-01-31,0.001,0.001
2003-02-28,0.0009,0.0009
2003-03-31,0.001,0.001
2003-04-30,0.001,0.001
2003-05-31,0.0009,0.0009
2003-06-30,0.001,0.001
2003-07-31,0.0007000000000000001,0.0007000000000000001
2003-08-31,-0.000700000000000001,-0.071389
2003-09-30,0.00655,-0.0356065
2003-10-31,0.0013500000000000005,0.032751
2003-11-30,0.00945,-0.0638555
2003-12-31,0.0071,-0.17781749999999996
2004-01-31,-0.0013500000000000005,-0.017492341736701084
2004-02-29,0.0048000000000000004,0.05206609195772543
2004-03-31,0.0033500000000000005,-0.025722356189761996
2004-04-30,0.0031499999999999983,-0.017328909357781662
2004-05-31,-0.0058,-0.04516317446770078
2004-06-30,0.004050000000000001,-0.0964091069258126
2004-07-31,0.01765,0.1053470074681841
2004-08-31,-0.000700000000000001,0.02902038476670734
2004-09-30,-0.016050000000000002,0.0024589122480365676
2004-10-31,-0.0006000000000000003,0.036398445153535894
2004-11-30,-0.0034999999999999996,-0.11780246223108276
2004-12-31,-0.0034000000000000002,-0.006483972981703619
2005-01-31,0.006949999999999999,0.0015929271992964032
2005-02-28,0.00555,0.008346394294356546
2005-03-31,0.0089,-0.004513335391423229
2005-04-30,0.0005999999999999998,0.014151320536043146
2005-05-31,-0.0037,-0.004837338575026131
2005-06-30,0.0023,0.0023
2005-07-31,0.0024,0.0024
2005-08-31,0.003,0.003
2005-09-30,0.0029,0.0029
2005-10-31,0.0027,0.0027
2005-11-30,0.0031,0.0031
2005-12-31,0.0032,0.0032
2006-01-31,0.0034999999999999996,0.0034999999999999996
2006-02-28,0.0034000000000000002,0.0034000000000000002
2006-03-31,0.0037,0.0037
2006-04-30,0.0036,0.0036
2006-05-31,0.0043,0.0043
2006-06-30,0.004,0.004
2006-07-31,0.004,0.004
2006-08-31,0.0042,0.0042
2006-09-30,0.0040999999999999995,0.0040999999999999995
2006-10-31,0.0040999999999999995,0.0040999999999999995
2006-11-30,0.0042,0.0042
2006-12-31,0.004,0.004
2007-01-31,0.0044,0.0044
2007-02-28,0.0038,0.0038
2007-03-31,0.0043,0.0043
2007-04-30,0.0044,0.0044
2007-05-31,0.0040999999999999995,0.0040999999999999995
2007-06-30,0.004,0.004
2007-07-31,0.004,0.004
2007-08-31,0.0042,0.0042
2007-09-30,0.0032,0.0032
2007-10-31,0.0032,0.0032
2007-11-30,0.0034000000000000002,0.0034000000000000002
2007-12-31,0.0027,0.0027
2008-01-31,0.0021,0.0021
2008-02-29,0.0013,0.0013
2008-03-31,0.0017000000000000001,0.0017000000000000001
2008-04-30,0.0018,0.0018
2008-05-31,0.0018,0.0018
2008-06-30,0.0017000000000000001,0.0017000000000000001
2008-07-31,0.0015,0.0015
2008-08-31,0.0013,0.0013
2008-09-30,0.0015,0.0015
2008-10-31,0.0008,0.0008
2008-11-30,0.0003,0.0003
2008-12-31,0.0,0.0
2009-01-31,0.0,0.0
2009-02-28,0.0001,0.0001
2009-03-31,0.0002,0.0002
2009-04-30,0.0001,0.0001
2009-05-31,0.0,0.0
2009-06-30,0.0001,0.0001
2009-07-31,0.0001,0.0001
2009-08-31,0.0022500000000000003,0.08569434945105645
2009-09-30,0.00745,-0.09458826724257807
2009-10-31,0.013699999999999997,0.0609212128311296
2009-11-30,0.0045000000000000005,-0.07792011417358281
2009-12-31,0.0031,0.03053968944365998
2010-01-31,-0.00285,0.0033062871339645354
2010-02-28,0.00565,-0.015370045174965387
2010-03-31,0.00565,-0.011337564833856395
2010-04-30,0.011800000000000001,-0.04632588690409417
2010-05-31,0.005300000000000001,0.03700442533625915
2010-06-30,-0.008400000000000001,0.035524418310769384
2010-07-31,0.01095,-0.06317982301771684
2010-08-31,-0.005,0.03839718628524063
2010-09-30,0.00095,-0.04194702967739279
2010-10-31,0.0045000000000000005,-0.0387615207520936
2010-11-30,0.01055,-0.0051590775350038864
2010-12-31,-0.0012500000000000011,0.03217709997135567
2011-01-31,0.0008500000000000005,-0.01053383598720697
2011-02-28,-0.00495,0.05644967228775523
2011-03-31,0.0083,0.12875839555358692
2011-04-30,0.0013000000000000008,0.06407044269114756
2011-05-31,0.002449999999999999,0.04607274113916282
2011-06-30,0.004250000000000001,0.01789770395154762
2011-07-31,0.004750000000000001,0.014381054326092628
2011-08-31,0.01575,0.045697714571727145
2011-09-30,0.010700000000000001,0.10114488830214072
2011-10-31,0.0,0.0
2011-11-30,0.0,0.0
2011-12-31,0.0,0.0
2012-01-31,0.0,0.0
2012-02-29,0.0,0.0
2012-03-31,0.0,0.0
2012-04-30,0.0,0.0
2012-05-31,0.0001,0.0001
2012-06-30,0.0,0.0
2012-07-31,0.0,0.0
2012-08-31,0.0001,0.0001
2012-09-30,0.0001,0.0001
2012-10-31,0.0001,0.0001
2012-11-30,0.0001,0.0001
2012-12-31,-0.0046,-0.03283431421790004
2013-01-31,-0.002449999999999998,-0.07125346848403577
2013-02-28,9.999999999999983e-05,0.04113563808924817
2013-03-31,0.0084,-0.08368187097206835
2013-04-30,0.0041,0.013339515067153949
2013-05-31,-0.01475,-0.03339440516921735
2013-06-30,-0.0017000000000000001,0.0007994094097571857
2013-07-31,-0.003900000000000001,-0.04468373261466731
2013-08-31,-0.007300000000000001,-0.00016279994531213926
2013-09-30,-0.0093,-0.025102651647958288
2013-10-31,0.0182,0.029182013924129453
2013-11-30,0.0015999999999999999,-0.042898837735310114
2013-12-31,-0.0024999999999999996,0.024452452927798414
2014-01-31,-0.027250000000000003,-0.02890330562136005
2014-02-28,-0.00395,-0.02349749298129206
2014-03-31,0.0197,0.07823998544883456
2014-04-30,0.021650000000000003,0.03808652606732068
2014-05-31,-0.0052499999999999995,-0.018324077617689304
2014-06-30,-0.0187,-0.03548634958079744
2014-07-31,0.007200000000000001,0.008343413219608542
2014-08-31,-0.00665,-0.04465972469992575
2014-09-30,0.00305,0.03713758502300208
2014-10-31,-0.0009000000000000002,0.00543046932683613
2014-11-30,0.008550000000000002,0.01838431797212669
2014-12-31,-0.0015499999999999993,0.00027382893576018835
2015-01-31,-0.0002999999999999982,-0.00519979682591742
2015-02-28,0.0,0.0
2015-03-31,-0.00275,-0.029498250661298662
2015-04-30,-0.00285,0.01281876208472895
2015-05-31,-0.01295,0.03319216224178194
2015-06-30,-0.00595,-0.035812420554632914
2015-07-31,-0.01065,-0.05773903883119946
2015-08-31,0.00975,-0.019003617607995123
2015-09-30,0.0,0.0
2015-10-31,0.0,0.0
2015-11-30,0.0,0.0
2015-12-31,0.0001,0.0001
2016-01-31,0.0001,0.0001
2016-02-29,0.0002,0.0002
2016-03-31,0.0002,0.0002
2016-04-30,0.0001,0.0001
2016-05-31,0.0001,0.0001
2016-06-30,0.0002,0.0002
2016-07-31,0.0002,0.0002
2016-08-31,0.0002,0.0002
2016-09-30,0.0002,0.0002
2016-10-31,0.0002,0.0002
2016-11-30,0.01735,-0.04874916931663061
2016-12-31,0.0046,-0.0044026342265062295
2017-01-31,-0.00785,-0.01077671251419507
2017-02-28,-0.006750000000000001,-0.019105576290189573
2017-03-31,-0.0015999999999999999,0.003355796987663095
2017-04-30,0.0009499999999999995,-0.003512173408805705
2017-05-31,-0.0033500000000000005,-0.009227676822624986
2017-06-30,-0.011099999999999999,0.032468258440846685
2017-07-31,-0.0045,-0.04079546816278912
2017-08-31,-0.0109,-0.01643640006018769
2017-09-30,0.000449999999999999,0.04832625671473388
2017-10-31,-0.011100000000000002,0.01667092898829641
2017-11-30,0.015449999999999998,-0.006996857144951395
2017-12-31,0.0126,-0.01810571529010942
2018-01-31,0.0011,0.0011
2018-02-28,-0.00915,-0.005178979188640635
2018-03-31,-0.0016499999999999998,0.011993548826237661
2018-04-30,0.0014000000000000002,0.0014000000000000002
2018-05-31,0.0014000000000000002,0.0014000000000000002
2018-06-30,0.0014000000000000002,0.0014000000000000002
2018-07-31,0.0016,0.0016
2018-08-31,0.0016,0.0016
2018-09-30,0.0015,0.0015
2018-10-31,0.0019,0.0019
2018-11-30,0.0018,0.0018
2018-12-31,0.0019,0.0019
2019-01-31,0.0021,0.0021
2019-02-28,0.0018,0.0018
2019-03-31,0.0019,0.0019
2019-04-30,0.0021,0.0021
2019-05-31,0.0021,0.0021
2019-06-30,0.0018,0.0018
2019-07-31,0.0019,0.0019
2019-08-31,0.0016,0.0016
2019-09-30,0.0018,0.0018
2019-10-31,0.0015,0.0015
2019-11-30,0.0012,0.0012
2019-12-31,0.0014000000000000002,0.0014000000000000002
2020-01-31,0.0013,0.0013
2020-02-29,0.0012,0.0012
2020-03-31,0.0012,0.0012
2020-04-30,0.0,0.0
2020-05-31,0.0001,0.0001
2020-06-30,0.0001,0.0001
2020-07-31,0.0001,0.0001
2020-08-31,0.0001,0.0001
2020-09-30,0.0001,0.0001
2020-10-31,0.0001,0.0001
2020-11-30,0.0001,0.0001
2020-12-31,0.0001,0.0001
2021-01-31,0.0,0.0
2021-02-28,-0.0083,-0.006030766289089599
2021-03-31,0.049350000000000005,0.010155241417604377
2021-04-30,-0.00145,0.010072175762691378
2021-05-31,0.026749999999999996,0.057705183924281464
2021-06-30,-0.015350000000000003,0.02216349742633939
2021-07-31,0.02455,-0.007482960574371214
2021-08-31,-0.009899999999999999,0.019552312102415505
2021-09-30,0.00040000000000000105,0.00820022870228751
2021-10-31,0.0008500000000000001,-0.013570775370365391
2021-11-30,0.04445,0.009265863404624312
2021-12-31,0.04585,-0.010243859188953815
2022-01-31,0.0425,-0.013632205901964366
2022-02-28,0.004999999999999999,-0.08668636706847171
2022-03-31,0.008549999999999999,0.0023828775823649707
2022-04-30,0.04665,0.026062174878272896
2022-05-31,0.0275,-0.07195064133655847
2022-06-30,-0.0141,-0.00607345225810111
2022-07-31,0.0008,0.0008
2022-08-31,0.0019,0.0019
2022-09-30,0.0019,0.0019
2022-10-31,0.0023,0.0023
2022-11-30,0.0029,0.0029
2022-12-31,0.0033,0.0033
2023-01-31,0.0034999999999999996,0.0034999999999999996
2023-02-28,0.0034000000000000002,0.0034000000000000002
2023-03-31,0.0036,0.0036
2023-04-30,0.0034999999999999996,0.0034999999999999996
2023-05-31,0.0036,0.0036
2023-06-30,0.004,0.004
2023-07-31,0.0045000000000000005,0.0045000000000000005
2023-08-31,0.0045000000000000005,0.0045000000000000005
2023-09-30,0.0043,0.0043
2023-10-31,0.004699999999999999,0.004699999999999999
2023-11-30,0.0044,0.0044
2023-12-31,0.0043,0.0043
2024-01-31,0.004699999999999999,0.004699999999999999
2024-02-29,0.0042,0.0042
2024-03-31,0.0043,0.0043
2024-04-30,0.004699999999999999,0.004699999999999999
2024-05-31,0.0044,0.0044
2024-06-30,0.0040999999999999995,0.0040999999999999995
2024-07-31,0.0045000000000000005,0.0045000000000000005
2024-08-31,0.0048,0.0048
2024-09-30,0.004,0.004
