window_end,variable_name,split_importance,perm_importance,avg_split_importance,split_stability_std,avg_permutation_importance,permutation_stability_std,n_windows
2008-03-31,z_dTERM,0.17011365848182441,0.04166666666666663,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2008-03-31,z_spread_3m,0.20517323277129204,0.058333333333333307,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2009-03-31,z_mkt_rf_3m,0.2069954210542311,0.008333333333333321,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2009-03-31,z_TERM,0.16979069336584823,0.016666666666666663,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2009-03-31,z_dDEF,0.173950389345604,0.025,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2009-03-31,z_dTERM,0.11036933969155335,-0.03333333333333334,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2009-03-31,z_spread_3m,0.33889415654276334,-0.03333333333333335,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2010-03-31,z_mkt_rf_3m,0.23054929687345238,-0.050000000000000044,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2010-03-31,z_TERM,0.18588027954927494,0.0,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2010-03-31,z_dDEF,0.15156723169634392,-0.10833333333333339,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2010-03-31,z_dTERM,0.12110221516567733,-0.016666666666666698,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2010-03-31,z_spread_3m,0.31090097671525135,-0.03333333333333337,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2011-03-31,z_mkt_rf_3m,0.18690727173588786,0.08333333333333333,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2011-03-31,z_TERM,0.19284967218937105,0.04166666666666666,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2011-03-31,z_dDEF,0.17133840646497353,0.06666666666666667,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2011-03-31,z_dTERM,0.13507855182052686,-0.07499999999999998,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2011-03-31,z_spread_3m,0.3138260977892407,-0.06666666666666668,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2012-03-31,z_mkt_rf_3m,0.20132814828323245,0.0666666666666667,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2012-03-31,z_TERM,0.18470811714748545,0.03333333333333335,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2012-03-31,z_dDEF,0.24090269287361252,0.0666666666666667,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2012-03-31,z_dTERM,0.09421078758399756,0.07500000000000004,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2012-03-31,z_spread_3m,0.27885025411167197,0.18333333333333338,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2013-03-31,z_mkt_rf_3m,0.2440455454343239,-0.1166666666666667,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2013-03-31,z_TERM,0.14213663032877266,0.0,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2013-03-31,z_dDEF,0.21519329338076282,-0.08333333333333334,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2013-03-31,z_dTERM,0.08071079815669917,0.0,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2013-03-31,z_spread_3m,0.31791373269944134,0.008333333333333321,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2014-03-31,z_mkt_rf_3m,0.1700979709729944,0.24999999999999994,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2014-03-31,z_TERM,0.18002738380490693,-0.025000000000000033,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2014-03-31,z_dDEF,0.24519608411907828,0.09166666666666663,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2014-03-31,z_dTERM,0.10289309671340674,0.19166666666666662,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2014-03-31,z_spread_3m,0.30178546438961373,0.024999999999999967,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2015-03-31,z_mkt_rf_3m,0.17787072518083064,0.0,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2015-03-31,z_TERM,0.15292813629688487,0.033333333333333326,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2015-03-31,z_dDEF,0.2325655798251731,-0.08333333333333334,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2015-03-31,z_dTERM,0.1196544153868995,-0.058333333333333334,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2015-03-31,z_spread_3m,0.31698114331021193,-0.10833333333333335,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2016-03-31,z_mkt_rf_3m,0.20586309661639082,0.008333333333333326,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2016-03-31,z_TERM,0.20328680765098395,0.024999999999999977,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2016-03-31,z_dDEF,0.1840420660457853,0.033333333333333305,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2016-03-31,z_dTERM,0.11476858702918537,0.0,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2016-03-31,z_spread_3m,0.29203944265765464,0.2333333333333333,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2017-03-31,z_mkt_rf_3m,0.269668575465425,0.07500000000000001,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2017-03-31,z_TERM,0.18629496054064143,0.1,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2017-03-31,z_dDEF,0.1751680878000098,0.058333333333333334,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2017-03-31,z_dTERM,0.10224718719494669,0.025000000000000012,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2017-03-31,z_spread_3m,0.2666211889989771,-0.008333333333333326,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2018-03-31,z_mkt_rf_3m,0.2565676480886651,0.11666666666666665,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2018-03-31,z_TERM,0.1667784852585309,0.0,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2018-03-31,z_dDEF,0.16296847144034501,0.0,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2018-03-31,z_dTERM,0.1232492681073911,0.0666666666666667,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2018-03-31,z_spread_3m,0.29043612710506805,0.11666666666666665,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2019-03-31,z_mkt_rf_3m,0.3001721084228207,-0.1,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2019-03-31,z_TERM,0.12116573155966719,-0.10833333333333335,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2019-03-31,z_dDEF,0.17127711936399267,0.025000000000000012,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2019-03-31,z_dTERM,0.10798329082771206,-0.016666666666666663,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2019-03-31,z_spread_3m,0.2994017498258074,-0.11666666666666665,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2020-03-31,z_mkt_rf_3m,0.28750893458312354,-0.049999999999999954,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2020-03-31,z_TERM,0.14610846806928246,-0.033333333333333305,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2020-03-31,z_dDEF,0.18592206876094985,0.14166666666666672,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2020-03-31,z_dTERM,0.10825373106064111,-0.033333333333333305,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2020-03-31,z_spread_3m,0.27220679752600285,0.1166666666666667,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2021-03-31,z_mkt_rf_3m,0.2595604667540684,0.14166666666666666,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2021-03-31,z_TERM,0.14828613931267212,0.14166666666666666,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2021-03-31,z_dDEF,0.19282419163326403,0.041666666666666664,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2021-03-31,z_dTERM,0.12427848784774691,0.050000000000000024,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2021-03-31,z_spread_3m,0.2750507144522485,0.10833333333333335,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2022-03-31,z_mkt_rf_3m,0.2529341295993251,-0.033333333333333326,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2022-03-31,z_TERM,0.19238379995118693,-0.058333333333333334,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2022-03-31,z_dDEF,0.16558123928314775,0.008333333333333337,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2022-03-31,z_dTERM,0.10377251136172964,-0.041666666666666685,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2022-03-31,z_spread_3m,0.2853283198046106,0.2333333333333333,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2023-03-31,z_mkt_rf_3m,0.22114688383206552,-0.033333333333333354,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2023-03-31,z_TERM,0.1919346560670773,-1.1102230246251566e-17,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2023-03-31,z_dDEF,0.17501290373045228,0.04166666666666667,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2023-03-31,z_dTERM,0.10002187733160871,0.0,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2023-03-31,z_spread_3m,0.31188367903879627,0.03333333333333332,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
2024-03-31,z_mkt_rf_3m,0.2635960303103379,0.08333333333333329,0.23506248137564667,0.03397185739470649,0.008333333333333326,0.08729703859158053,24
2024-03-31,z_TERM,0.15861770469567285,0.0,0.1892512884263006,0.041136849274704214,0.014583333333333332,0.05161930975997857,24
2024-03-31,z_dDEF,0.13859279937794658,0.0,0.18028571485338343,0.043464123092872585,-0.0010416666666666675,0.07307565482773601,24
2024-03-31,z_dTERM,0.10217005498447743,0.12499999999999996,0.11955379518534463,0.03001880486294699,0.014930555555555553,0.05973872089823454,24
2024-03-31,z_spread_3m,0.3370234106315651,0.11666666666666663,0.27584672015932465,0.04163291712642429,0.040624999999999994,0.09231694578061424,24
