date,ret,W_RMW,W_CMA,W_HML,turnover,clip_hit,selected_lambda
2012-08-31,-0.003820420153618526,0.33502875605741617,0.3336906752751706,0.33128056866741323,0.00034801941728201946,0.0,1
2012-09-30,0.006217413711710394,0.33501412272628683,0.33362317447004974,0.33136270280366337,0.00016426827250032305,0.0,1
2012-10-31,0.015386203390065595,0.3349319808408034,0.33351431525668807,0.3315537039025086,0.0003820021976903565,0.0,1
2012-11-30,0.00111383797020346,0.33457781743729553,0.33323790622640687,0.3321842763362976,0.0012611448675780568,0.0,1
2012-12-31,0.008483397893808458,0.3343948124387733,0.3331370096781839,0.3324681778830428,0.0005678030934904155,0.0,1
2013-01-31,0.0016983614031332382,0.33444570710316973,0.33306308973509063,0.3324912031617397,0.00014783988618660704,0.0,1
2013-02-28,0.0007560647511179108,0.33447358264297294,0.33296335306542363,0.3325630642916033,0.00019947333933384437,0.0,1
2013-03-31,0.004866666683837609,0.3333333400839116,0.3333333323574505,0.33333332755863804,0.0022804851181229546,0.0,100000
2013-04-30,0.004199999996931715,0.3333333397397232,0.33333333198423637,0.33333332827604056,1.4348050525470057e-09,0.0,100000
2013-05-31,-0.0009333334921964582,0.3333333380551904,0.3333333316303609,0.3333333303144486,4.076816328968391e-09,0.0,100000
2013-06-30,-0.0013000000162747898,0.3333333405407726,0.33333333031012546,0.3333333291491019,4.971164369038661e-09,0.0,100000
2013-07-31,-0.0006666668653763513,0.3333333436440923,0.33333333045369357,0.3333333259022141,6.4937755728244895e-09,0.0,100000
2013-08-31,-0.013966666279310876,0.3333333449811191,0.333333330953326,0.3333333240655548,3.6733185382331612e-09,0.0,100000
2013-09-30,-0.010133333253447526,0.3333333449246607,0.3333333292609677,0.3333333258143716,3.4976334606362514e-09,0.0,100000
2013-10-31,0.016200000166874836,0.3333333433146003,0.3333333290419838,0.33333332764341583,3.6580885542925046e-09,0.0,100000
2013-11-30,0.0017000000122140363,0.3333333421096521,0.3333333286636308,0.33333332922671716,3.1666025357424132e-09,0.0,100000
2013-12-31,-0.0016666667255686473,0.3333333427401054,0.33333332790495485,0.33333332935493976,1.5173518552735743e-09,0.0,100000
2014-01-31,-0.024800000237659783,0.33333334433377526,0.33333332745526695,0.33333332821095774,3.187339780996723e-09,0.0,100000
2014-02-28,-0.003799999980194367,0.33333334187028385,0.33333332740244787,0.3333333307272683,5.0326210421225426e-09,0.0,100000
2014-03-31,0.029465650831275184,0.3340020018243483,0.3327211918182408,0.33327680635741075,0.0013373199081290754,0.0,1
2014-04-30,0.018517976807331898,0.3340793038377991,0.3327420745972844,0.3331786215649165,0.00019636958498864265,0.0,1
2014-05-31,-0.003828096406066316,0.33402209127217886,0.3327323971155272,0.3332455116122939,0.00013378009475478736,0.0,1
2014-06-30,-0.014831415225151507,0.33383167748861275,0.33270836977325363,0.3334599527381336,0.00042888225167941885,0.0,1
2014-07-31,0.0045339282385937815,0.3337963388597792,0.33264156205254425,0.3335620990876765,0.00020429269908578407,0.0,1
2014-08-31,-0.006332884176655895,0.333858240393572,0.3326528403169966,0.3334889192894313,0.0001463595964902864,0.0,1
2014-09-30,-0.002859652150640967,0.3337892161154809,0.33274724762223784,0.33346353626228126,0.00018881461048236847,0.0,1
2014-10-31,-0.006034963261976263,0.33398619366649474,0.3328047791608262,0.33320902717267903,0.0005090181792044013,0.0,1
2014-11-30,-0.004715148071410631,0.3339987779678226,0.3329330080765048,0.3330682139556726,0.000281626434012916,0.0,1
2014-12-31,0.006012711167378481,0.3340449962652518,0.33308118499906847,0.3328738187356798,0.00038879043998568674,0.0,1
2015-01-31,-0.01166314889682002,0.33411920731395023,0.33318535775073416,0.3326954349353157,0.0003567676007281695,0.0,1
2015-02-28,-0.0154627303309845,0.33390373260552775,0.3333347850934078,0.33276148230106456,0.00043094941684496124,0.0,1
2015-03-31,-0.003095688475181673,0.3341611240684837,0.3330889722874376,0.33274990364407864,0.0005147829259120607,0.0,1
2015-04-30,0.004091835434325833,0.3341091155451093,0.33310971254689076,0.33278117190800005,0.00010401704674894985,0.0,1
2015-05-31,-0.012339874675082657,0.33425994353296895,0.33314819924344447,0.3325918572235868,0.0003786293688265996,0.0,1
2015-06-30,-0.006687614229321661,0.3342339674569195,0.333076617856614,0.3326894146864663,0.0001951149257593543,0.0,1
2015-07-31,-0.020923768367318064,0.33439779489264987,0.33306105819654,0.33254114691081016,0.0003276548714604699,0.0,1
2015-08-31,0.015645394330591905,0.3344218016941862,0.33323219273969856,0.3323460055661151,0.0003902826893899536,0.0,1
2015-09-30,0.00588198218383049,0.3345644055329238,0.3333397267834262,0.33209586768364996,0.0005002757649303913,0.0,1
2015-10-31,0.003653549464951669,0.33461929016497693,0.33351440227861084,0.3318663075564123,0.00045912025447542026,0.0,1
2015-11-30,-0.013833824586366852,0.3347667228053876,0.33365132382337254,0.3315819533712399,0.0005687083703447282,0.0,1
2015-12-31,-0.006982899643488415,0.33475553992053747,0.3336696708112989,0.33157478926816353,3.669397585287504e-05,0.0,1
2016-01-31,0.026381714016849505,0.33489131134712563,0.3337602925174877,0.3313483961353866,0.000452786265553895,0.0,1
2016-02-29,0.015527153820848297,0.3345573896483616,0.3338236920248048,0.3316189183268337,0.0006678433975282339,0.0,1
2016-03-31,0.006355026715792686,0.3345325304391975,0.33376013387071457,0.33170733569008787,0.0001768347265084791,0.0,1
2016-04-30,0.007055839819156078,0.3345374688220558,0.3336369533341474,0.3318255778437969,0.0002463610731345267,0.0,1
2016-05-31,-0.017528931268143044,0.334393940382502,0.3334543215360929,0.332151738081405,0.0006523204752164613,0.0,1
2016-06-30,0.006223717942914957,0.3341773541818176,0.3333009949843516,0.3325216508338308,0.0007398255048514102,0.0,1
2016-07-31,-0.0036163409833685624,0.33399847466086485,0.3333723909742289,0.33262913436490626,0.0003577590419054921,0.0,1
2016-08-31,0.003175160025885726,0.33387459672885894,0.3332672866381176,0.3328581166330234,0.0004579645362343121,0.0,1
2016-09-30,-0.011139910294258024,0.33387418485459014,0.33323312588544396,0.3328926892599658,6.914525388485027e-05,0.0,1
2016-10-31,0.017821242671375127,0.3339001448363801,0.3331884147598398,0.3329114404037801,8.94222512084486e-05,0.0,1
2016-11-30,0.03915504101511187,0.3339838923641075,0.3331033398740122,0.3329127677618804,0.00017014977165530354,0.0,1
2016-12-31,0.014627509495812036,0.3341705342851285,0.3329943955047387,0.33283507021013276,0.00037328384204210474,0.0,1
2017-01-31,-0.014423684689240069,0.3341017561467484,0.3328838704387111,0.3330143734145404,0.0003586064088152985,0.0,1
2017-02-28,-0.009484224654111618,0.3340673994843018,0.3328463146851681,0.33308628583053,0.00014382483197922236,0.0,1
2017-03-31,-0.012165074407020488,0.33374343414858665,0.332717882382163,0.3335386834692503,0.0009047952774405843,0.0,1
2017-04-30,-0.006192140152550102,0.3336082664362385,0.3327338702885195,0.33365786327524194,0.0002703354246962886,0.0,1
2017-05-31,-0.014967814435380216,0.3335466576943448,0.33280515414452755,0.3336481881611275,0.0001425677120162061,0.0,1
2017-06-30,-0.002395136059606976,0.3333869790877022,0.3328620305417378,0.33375099037055994,0.0003193572132852429,0.0,1
2017-07-31,-0.0037674903532021894,0.3334153403671738,0.33283677088389274,0.33374788874893346,5.672255894312306e-05,0.0,1
2017-08-31,-0.014364565310143344,0.3333719747037404,0.3328529282961978,0.3337750970000619,8.673132686687346e-05,0.0,1
2017-09-30,0.010808470111428799,0.3333058825485537,0.3328607892792127,0.33383332817223366,0.0001321843103733733,0.0,1
2017-10-31,-0.006949291936138985,0.3333906128524023,0.33281583417960126,0.3337935529679964,0.00016946060769729154,0.0,1
2017-11-30,0.010002819318832474,0.3334179326659275,0.33288872609946996,0.3336933412346026,0.0002004234667877247,0.0,1
2017-12-31,0.008558904188741527,0.33334979862098457,0.3328807792022317,0.33376942217678374,0.00015216188436234512,0.0,1
2018-01-31,-0.010401395295497948,0.3332838171893649,0.3329210913046926,0.3337950915059424,0.00013196286323924333,0.0,1
2018-02-28,-0.00975921191081116,0.3334323933821477,0.3328698351539815,0.33369777146387075,0.0002971523855655467,0.0,1
2018-03-31,-0.001802699166997473,0.33372894254784896,0.3326754200338706,0.33359563741828047,0.0005930983314024751,0.0,1
2018-04-30,-0.002181052810197325,0.33369601706164126,0.33281404128466086,0.3334899416536979,0.00027724250158056574,0.0,1
2018-05-31,-0.02203572461706005,0.3337966794955209,0.33286266065405495,0.33334065985042405,0.00029856360654756386,0.0,1
